Book,Chapter,Verse,ASY,TRL,ENG
,,19,"ܒܗ̇ܝ ܥܕܵܢܵܐ ܒܥܹܐ ܠܗܘܿܢ ܓܘܼܪ̈ܵܢܹܐ ܕܟܵܗܢܹ̈ܐ ܘܣܵܦܪܹ̈ܐ ܕܵܒ݂ܩܝܼ ܗ݇ܘܵܘ ܠܹܗ، ܐܝܼܢܵܐ ܙܕܝܼܥ ܠܗܘܿܢ ܡ̣ܢ ܥܲܡܵܐ ܣܵܒܵܒ ܝ݇ܕܝܼܥ ܠܗܘܿܢ ܕܐܸܠܲܝܗܝ ܐ݇ܡܝܼܪܹܗ ܐܵܗܵܐ ܡܲܬܠܵܐ.","Bhay 'dana b'e-lhoon goerane dkahne o sapre dawqee waw-leh, eena zdee' lhoon min 'ama sabab dee' lhoon dilayhy meereh aha matla.",And the scribes and the chief priests sought to lay hands on him in that very hour; and they feared the people: for they perceived that he spake this parable against them.
,,20,"ܫܘܼܕܸܪܗܘܿܢ ܠܟܸܣ ܝܼܫܘܿܥ ܓܵܫܘܿܫܹ̈ܐ ܒܕܡܘܼܬܵܐ ܕܙܲܕܝܼܩܹ̈ܐ ܕܡܲܢܦܸܠܝܼ ܗ݇ܘܵܘ ܠܹܗ ܒܗܹܡܸܙܡܵܢ، ܕܣܲܦܝܼ ܗ݇ܘܵܘ ܠܹܗ ܠܕܝܼܘܵܢ ܘܠܫܘܼܠܛܵܢܵܐ ܕܫܲܠܝܼܛܵܐ،","Shoedirhoon lkis eeshoo' gashooshe bdmoeta dzadeeqe dmanpilee waw-leh bhemizman, dsapee waw-leh ldeewan o lshoelṭana dshaleeṭa,","And they watched him, and sent forth spies, which feigned themselves to be righteous, that they might take hold of his speech, so as to deliver him up to the rule and to the authority of the governor."
,,21,"ܒܘܼܩܸܪܗܘܿܢ ܡܸܢܹܗ، ”ܡܲܠܦܵܢܵܐ، ܟܹܐ ܝܵܕܥܲܚ ܕܫܪܵܪܵܐ ܟܹܐ ܗܲܡܙܸܡܸܬ ܘܟܹܐ ܡܲܠܦܸܬ، ܘܠܹܐ ܚܵܙܹܝܬ ܦܵܬܵܐ ܐܸܠܵܐ ܒܫܲܪܝܼܪܘܼܬܵܐ ܐܘܼܪܚܵܐ ܕܐܲܠܵܗܵܐ ܟܹܐ ܡܲܠܦܸܬ.","Boeqirhoon mineh, ”malpana, ke yad'akh dshrara ke hamzimit o ke malpit, o le khazeyt pata ila bshareeroeta oerkha dalaha ke malpit.","And they asked him, saying, Master, we know that thou sayest and teachest rightly, and acceptest not the person of any, but of a truth teachest the way of God:"
,,22,”ܩܵܢܘܿܢܵܝܬܵܐ ܝܠܵܗ̇ ܕܝܵܗ݇ܒܲܚ ܙܘܼܙܹ̈ܐ ܕܪܹܫܝܼܬܵܐ ܠܩܹܣܲܪ ܝܲܢ ܠܵܐ؟“,”Qanoonayta-ylaha dyabakh zoeze dresheeta lqesar yan la?“,"Is it lawful for us to give tribute unto Caesar, or not?"
,,23,"ܐܝܼܢܵܐ ܗ̇ܘ ܝ݇ܕܝܼܥ ܠܹܗ ܦܸܠܡܲܝܗܝ، ܓ̰ܘܼܘܸܒ ܠܹܗ، ”ܩܵܡܘܿܕܝܼ ܓ̰ܲܪܘܼܒܝܼ ܝܬܘܿܢ؟","Eena haw dee' leh pilmayhy, joewib-leh, ”qamoodee jaroebee ytoon?","But he perceived their craftiness, and said unto them,"
,,24,"”ܡܲܚܙܹܝܡܘܼܢ ܠܝܼ ܕܝܼܢܵܪܵܐ.“ ܘܡܘܼܚܙܹܐ ܠܗܘܿܢ ܐܸܠܹܗ. ܘܒܘܼܩܸܪܹܗ، ”ܕܡܵܢܝܼ ܝܠܹܗ ܐܵܗܵܐ ܨܘܼܪܬܵܐ، ܘܕܡܵܢܝܼ ܝܠܵܗ̇ ܐܵܗܵܐ ܟܬܝܼܒ݂ܬܵܐ؟“ ܓ̰ܘܼܘܸܒ ܠܗܘܿܢ ܐܸܠܹܗ، ”ܕܩܹܣܲܪ.“","”Makhzeymoen-lee deenara.“ o moekhze-lhoon ileh. O boeqireh, ”dmanee-yleh aha ṣoerta, o dmanee-ylaha aha kteewta?“ joewib-lhoon ileh, ”dqesar.“","Shew me a penny. Whose image and superscription hath it? And they said, Caesar’s."
,,25,"ܐ݇ܡܝܼܪܹܗ ܐܸܠܲܝܗܝ ܝܼܫܘܿܥ، ”ܗܲܒ݂݇ܠܘܼܢ ܗܲܕܟ݂ܵܐ ܡܸܢܕܝܼ ܕܩܹܣܲܪ ܠܩܹܣܲܪ، ܘܡܸܢܕܝܼ ܕܐܲܠܵܗܵܐ ܠܐܲܠܵܗܵܐ.“","meereh ilayhy eeshoo', ”haloen hadkha mindee dqesar lqesar, o mindee dalaha lalaha.“","And he said unto them, Then render unto Caesar the things that are Caesar’s, and unto God the things that are God’s."
,,26,"ܘܠܵܐ ܡܨܹܐ ܠܗܘܿܢ ܡܲܢܦܸܠܝܼ ܠܹܗ ܒܗܹܡܸܙܡܵܢ ܩܵܕ݇ܡ ܥܲܡܵܐ. ܥܘܼܓ̰ܸܒ ܠܗܘܿܢ ܥܲܠ ܓ̰ܘܼܘܵܒܹܗ، ܘܫܬܝܼܩ ܠܗܘܿܢ.","O la mṣe-lhoon manpilee-leh bhemizman qam 'ama. 'oejib-lhoon 'al joewabeh, o shteeq-lhoon.","And they were not able to take hold of the saying before the people: and they marveled at his answer, and held their peace."
,,27,"ܐ݇ܬܹܐ ܠܗܘܿܢ ܠܟܸܣ ܝܼܫܘܿܥ ܚܲܕ݇ܟܡܵܐ ܙܲܕܘܼܩܵܝܹ̈ܐ، ܐܵܢܝܼ ܕܟܹܐ ܐܵܡܪܝܼ ܕܠܲܝܬ ܩܝܵܡܬܵܐ، ܘܒܘܼܩܸܪܗܘܿܢ ܡܸܢܹܗ،","te-lhoon lkis eeshoo' khakma zadoeqaye, anee dke amree dlayt qyamta, o boeqirhoon mineh,","And there came to him certain of the Sadducees, they which say that there is no resurrection; and they asked him,"
,,28,"”ܡܲܠܦܵܢܵܐ، ܡܘܼܫܹܐ ܟܬܝܼܒ݂ ܠܹܗ ܐܸܠܲܢ، ܐܸܢ ܐܲܚܘܿܢܵܐ ܕܐ݇ܢܵܫܵܐ ܡܵܐܹܬ ܘܐܝܼܬ ܠܹܗ ܒܲܟ݂ܬܵܐ ܐܝܼܢܵܐ ܠܲܝܬ ܠܹܗ ܒܢܘܿܢܹ̈ܐ، ܓܵܒܹܪ ܐܲܚܘܿܢܘܼܗܝ ܠܒܲܟ݂ܬܹܗ ܘܡܲܩܸܡ ܒܢܘܿܢܹ̈ܐ ܠܐܲܚܘܿܢܘܼܗܝ.","”Malpana, moeshe kteew-leh ilan, in akhoona dnasha maet o eet-leh bakhta eena layt-leh bnoone, gaber akhoonoehy lbakhteh o maqim bnoone lakhoonoehy.","saying, Master, Moses wrote unto us, that if a man’s brother die, having a wife, and he be childless, his brother should take the wife, and raise up seed unto his brother."
,,29,”ܐܝܼܬ ܗ݇ܘܵܘ ܫܲܒ݂ܥܵܐ ܐܲܚܘܿܢܘܵܬܹ̈ܐ. ܗ̇ܘ ܩܵܕ݇ܡܵܝܵܐ ܓܒ݂ܝܼܪܹܗ ܒܲܟ݂ܬܵܐ ܘܡܝܼܬ ܠܹܗ ܕܠܵܐ ܒܢܘܿܢܹ̈ܐ.,”Eet waw shaw'a akhoonwate. Haw qamaya gweereh bakhta o meet-leh dla bnoone.,"There were therefore seven brethren: and the first took a wife, and died childless;"
,,30,"”ܐܲܚܘܿܢܵܐ ܕܬܪܹܝ ܓܒ݂ܝܼܪܵܐ ܠܹܗ، ܐܝܼܢܵܐ ܐܘܼܦ ܗ̇ܘ ܡܝܼܬ ܠܹܗ ܕܠܵܐ ܒܢܘܿܢܹ̈ܐ.","”Akhoona dtrey gweera-leh, eena oep haw meet-leh dla bnoone.",and the second;
,,31,"”ܗ̇ܘ ܕܬܠܵܬܵܐ ܓܒ݂ܝܼܪܵܐ ܠܹܗ، ܗܲܕܟ݂ܵܐ ܗܲܠ ܫܲܒ݂ܥܘܿܢܬܲܝܗܝ. ܟܠܲܝܗܝ ܡܝܼܬ ܠܗܘܿܢ ܕܠܵܐ ܒܢܘܿܢܹ̈ܐ.","”Haw dtlata gweera-leh, hadkha hal shaw'oontayhy. Klayhy meet-lhoon dla bnoone.","and the third took her; and likewise the seven also left no children, and died."
,,32,”ܒܚܲܪܬܵܐ ܐܘܼܦ ܒܲܟ݂ܬܵܐ ܡܝܼܬ ܠܵܗ̇.,”Bkharta oep bakhta meet-laha.,Afterward the woman also died.
,,33,"”ܒܝܵܘܡܵܐ ܕܩܝܵܡܬܵܐ، ܠܡܵܢܝܼ ܒܸܬ ܗܵܘܝܵܐ ܗ̇ܝ ܒܲܟ݂ܬܵܐ؟ ܣܵܒܵܒ ܫܲܒ݂ܥܘܿܢܬܲܝܗܝ ܓܒ݂ܝܼܪܵܐ ܠܗܘܿܢ.“","”Byawma dqyamta, lmanee bit hawya hay bakhta? Sabab shaw'oontayhy gweera-lhoon.“",In the resurrection therefore whose wife of them shall she be? for the seven had her to wife.
,,34,"ܓ̰ܘܼܘܸܒ ܠܹܗ ܐܸܠܲܝܗܝ ܝܼܫܘܿܥ، ”ܒܢܘܿܢܹ̈ܐ ܕܐܵܗܵܐ ܥܵܠܡܵܐ ܟܹܐ ܓܵܒ݂ܪܝܼ ܘܡܲܓܒܸܪܝܼ.","Joewib-leh ilayhy eeshoo', ”bnoone daha 'alma ke gawree o magbiree.","And Jesus said unto them, The sons of this world marry, and are given in marriage:"
,,35,"”ܐܝܼܢܵܐ ܐܵܢܝܼ ܕܝܼܢܵܐ ܚܫܝܼܚܹܐ ܠܗ̇ܘ ܥܵܠܡܵܐ ܐ݇ܚܹܪ݇ܢܵܐ، ܘܠܩܝܵܡܬܵܐ ܡ̣ܢ ܓܵܘ ܡܝܼܬܹ̈ܐ، ܠܹܐ ܓܵܒ݂ܪܝܼ ܘܠܹܐ ܡܲܓܒܸܪܝܼ.","”Eena anee deena khsheekhe lhaw 'alma khena, o lqyamta min gaw meete, le gawree o le magbiree.","but they that are accounted worthy to attain to that world, and the resurrection from the dead, neither marry, nor are given in marriage:"
,,36,"”ܐܘܼܦ ܡܝܵܬܵܐ ܠܹܐ ܡܵܨܝܼ ܡܵܝܬܝܼ ܐ݇ܚܹܪ݇ܢܵܐ، ܣܵܒܵܒ ܐܲܝܟ݂ ܡܲܠܲܐܟܹ̈ܐ ܝܢܵܐ، ܘܒܢܘܿܢܹ̈ܐ ܕܐܲܠܵܗܵܐ ܝܢܵܐ، ܣܵܒܵܒ ܗܘܹܐ ܠܗܘܿܢ ܒܢܘܿܢܹ̈ܐ ܕܩܝܵܡܬܵܐ.","”Oep myata le maṣee maytee khena, sabab aykh malake yna, o bnoone dalaha yna, sabab hwe-lhoon bnoone dqyamta.","for neither can they die any more: for they are equal unto the angels; and are sons of God, being sons of the resurrection."
,,37,"”ܐܝܼܢܵܐ ܒܘܼܬ ܩܝܵܡܬܵܐ ܕܡܝܼܬܹ̈ܐ، ܐܘܼܦ ܡܘܼܫܹܐ ܡܘܼܕܸܥ ܠܹܗ ܓܵܘ ܦܵܣܘܿܩܵܐ ܕܣܲܢܝܵܐ، ܟܲܕ ܩܪܹܐ ܠܹܗ ܠܡܵܪܝܵܐ، ’ܐܲܠܵܗܵܐ ܕܐܲܒ݂ܪܵܗܵܡ، ܘܐܲܠܵܗܵܐ ܕܐܝܼܣܚܵܩ، ܘܐܲܠܵܗܵܐ ܕܝܲܥܩܘܿܒ݂.‘","”Eena boet qyamta dmeete, oep moeshe moedi' leh gaw pasooqa dsanya, kad qre-leh lmarya, ’Alaha dawraham, o Alaha deeskhaq, o Alaha dya'qoow.‘","But that the dead are raised, even Moses shewed, in the place concerning the Bush, when he calleth the Lord the God of Abraham, and the God of Isaac, and the God of Jacob."
,,38,"”ܐܲܠܵܗܵܐ ܠܹܐ ܝܠܹܗ ܐܲܠܵܗܵܐ ܕܡܝܼܬܹ̈ܐ ܐܸܠܵܐ ܕܚܵܝܹ̈ܐ، ܣܵܒܵܒ ܩܵܬܹܗ ܟܠܲܝܗܝ ܚܵܝܹ̈ܐ ܝܢܵܐ.“","”Alaha le-yleh Alaha dmeete ila dkhaye, sabab qateh klayhy khaye yna.“","Now he is not the God of the dead, but of the living: for all live unto him."
,,39,"ܓ̰ܘܼܘܸܒ ܠܗܘܿܢ ܐ݇ܢܵܫܹ̈ܐ ܡ̣ܢ ܣܵܦܪܹ̈ܐ ܘܐ݇ܡܝܼܪܗܘܿܢ، ”ܡܲܠܦܵܢܵܐ، ܫܲܦܝܼܪܵܐ ܗܲܡܙܘܼܡܹܐ ܝܘܸܬ.“","Joewib-lhoon nashe min sapre o meerhoon, ”malpana, shapeera hamzoeme ywit.“","And certain of the scribes answering said, Master, thou hast well said."
,,40,ܘܐ݇ܚܹܪ݇ܢܵܐ ܠܵܐ ܩܘܼܫܕܸܪܗܘܿܢ ܠܒܲܩܘܼܪܹܐ ܡܸܢܹܗ ܒܘܼܩܵܪܵܐ.,O khena la qoeshdirhoon lbaqoere mineh boeqara.,For they durst not any more ask him any question.
,,41,"ܐ݇ܡܝܼܪܹܗ ܐܸܠܲܝܗܝ ܝܼܫܘܿܥ، ”ܕܵܐܟ݂ܝܼ ܟܹܐ ܐܵܡܪܝܼ ܣܵܦܪܹ̈ܐ ܕܡܫܝܼܚܵܐ ܒܪܘܿܢܵܐ ܕܕܵܘܝܼܕ ܝܼܠܹܗ؟","meereh ilayhy eeshoo', ”dakhee ke amree sapre dmsheekha broona ddaweed eeleh?","And he said unto them, How say they that the Christ is David’s son?"
,,42,”ܕܵܘܝܼܕ ܒܓܵܢܹܗ ܐ݇ܡܝܼܪܹܗ ܓܵܘ ܟܬܵܒ݂ܵܐ ܕܡܲܙܡܘܿܪܹ̈ܐ:,”Daweed bganeh meereh gaw ktawa dmazmoore:,"For David himself saith in the book of Psalms, The Lord said unto my Lord, Sit thou on my right hand,"
,,43,ܗܲܠ ܕܡܲܬܒܸܢ ܕܸܫܡܸܢܘܼ̈ܟ݂ ܟܘܼܒ݂ܫܵܐ ܬܚܘܿܬ ܐܲܩܠܵܬܘܼ̈ܟ݂.‘,Hal dmatbin dishminoekh koewsha tkhoot aqlatoekh.‘,Till I make thine enemies the footstool of thy feet.
,,44,"”ܐܸܢ ܕܵܘܝܼܕ ܗܲܕܟ݂ܵܐ ܒܸܩܪܵܝܹܗ ܝܠܹܗ ܡܵܪܝܵܐ، ܕܵܐܟ݂ܝܼ ܒܸܬ ܗܵܘܹܐ ܒܪܘܿܢܹܗ؟“","”In daweed hadkha biqrayeh-yleh Marya, dakhee bit hawe brooneh?“","David therefore calleth him Lord, and how is he his son?"
,,45,"ܘܟܲܕ ܟܠܹܗ ܥܲܡܵܐ ܒܸܫܡܵܥܵܐ، ܐ݇ܡܝܼܪܹܗ ܝܼܫܘܿܥ ܠܬܲܠܡܝܼܕܘܼ̈ܗܝ،","O kad kleh 'ama bishma'a, meereh eeshoo' ltalmeedoehy,","And in the hearing of all the people he said unto his disciples,"
,,46,"”ܗܘܹܝܡܘܼܢ ܗܸܫܝܵܪ ܡ̣ܢ ܣܵܦܪܹ̈ܐ ܕܟܹܐ ܒܵܣܡܵܐ ܠܗܘܿܢ ܠܸܚܕܵܪܵܐ ܒܠܒ݂ܝܼܫܝܵܬܹ̈ܐ ܝܲܪ̈ܝܼܟܹܐ، ܘܟܹܐ ܡܲܚܸܒܝܼ ܫܠܵܡܵܐ ܒܫܘܼܩܹ̈ܐ، ܘܪܹܫܵܐ ܕܡܵܘܬܒܹ̈ܐ ܓܵܘ ܟܢܘܼܫܝܵܬܹ̈ܐ ܘܒܡܸܫܬܘܼܝܵܬܹ̈ܐ.","”Hweymoen hishyar min sapre dke basma-lhoon likhdara blweeshyate yareeke, o ke makhibee shlama bshoeqe, o resha dmawtbe gaw knoeshyate o bmishtoeyate.","Beware of the scribes, which desire to walk in long robes, and love salutations in the marketplaces, and chief seats in the synagogues, and chief places at feasts;"
,,47,”ܟܹܐ ܐܵܟ݂ܠܝܼ ܒܵܬܹ̈ܐ ܕܐܲܪ̈ܡܸܠܝܵܬܹܐ ܘܡܲܚܙܝܼ ܓܵܢܲܝܗܝ ܒܡܲܪܝܲܟ݂ܬܵܐ ܕܨܠܵܘܵܬܲܝ̈ܗܝ ܒܕܲܓܵܠܘܼܬܵܐ. ܐܲܢܹܐ ܒܸܬ ܦܵܝܫܝܼ ܕܝܼܢܹܐ ܒܩܸܫܝܘܼܬܵܐ.“,”Ke akhlee bate darmilyate o makhzee ganayhy bmaryakhta dṣlawatayhy bdagaloeta. Ane bit payshee deene bqishyoeta.“,"which devour widows’ houses, and for a pretence make long prayers: these shall receive greater condemnation."
,21,1,ܓܘܼܫܸܩ ܠܹܗ ܝܼܫܘܿܥ ܒܥܲܬܝܼܪܹ̈ܐ ܕܒܸܕܪܵܝܵܐ ܝܗ݇ܘܵܘ ܕܒ݂ܵܚܝܵܬܲܝ̈ܗܝ ܓܵܘ ܒܹܝܬ ܓܲܙܵܐ.,Goeshiq-leh eeshoo' b'ateere dbidraya ywaw dwakhyatayhy gaw beyt gaza.,"And he looked up, and saw the rich men that were casting their gifts into the treasury."
,,2,"ܚܙܹܐ ܠܹܗ ܚܕܵܐ ܐܲܪܡܸܠܬܵܐ ܡܸܣܟܹܢܬܵܐ، ܐܘܼܦ ܗ̇ܝ ܕܪܹܐ ܠܵܗ̇ ܬܪܹܝ ܦܘܼܠܣܹ̈ܐ.","Khze-leh khda armilta miskenta, oep hay dre-laha trey poelse.",And he saw a certain poor widow casting in thither two mites.
,,3,"ܘܐ݇ܡܝܼܪܹܗ، ”ܫܲܪܝܼܪܵܐܝܼܬ ܒܹܐܡܵܪܵܐ ܝܘܸܢ ܐܸܠܵܘܟ݂ܘܿܢ، ܐܵܗܵܐ ܐܲܪܡܸܠܬܵܐ ܡܸܣܟܹܢܬܵܐ ܕܪܹܐ ܠܵܗ̇ ܒܘܼܫ ܙܵܘܕܵܐ ܡ̣ܢ ܟܠ ܐ݇ܢܵܫܵܐ.","O meereh, ”shareeraeet bemara ywin ilawkhoon, aha armilta miskenta dre-laha boesh zawda min kl nasha.","And he said, Of a truth I say unto you, This poor widow cast in more than they all:"
,,4,"”ܣܵܒܵܒ ܐܲܢܹܐ ܟܠܲܝܗܝ ܕܪܹܐ ܠܗܘܿܢ ܓܵܘ ܒܹܝܬ ܓܲܙܵܐ ܕܐܲܠܵܗܵܐ ܡܸܢܕܝܼ ܕܙܵܘܕܵܐ ܝܗ݇ܘܵܐ ܐܸܠܲܝܗܝ، ܐܝܼܢܵܐ ܐܵܗܵܐ ܡ̣ܢ ܒܵܨܘܿܪܘܼܬܘܼܗ̇ ܟܠ ܡܸܢܕܝܼ ܕܐܝܼܬ ܗ݇ܘܵܐ ܠܵܗ̇ ܕܪܹܐ ܠܵܗ̇.“","”Sabab ane klayhy dre-lhoon gaw beyt gaza dalaha mindee dzawda ywa ilayhy, eena aha min baṣooroetoeha kl mindee deet wa-laha dre-laha.“",for all these did of their superfluity cast in unto the gifts: but she of her want did cast in all the living that she had.
,,5,"ܗܲܡܙܘܼܡܹܐ ܝܗ݇ܘܵܘ ܐ݇ܢܵܫܹ̈ܐ ܒܘܼܬ ܗܲܝܟܠܵܐ ܕܵܐܟ݂ܝܼ ܦܝܼܫܵܐ ܝܗ݇ܘܵܐ ܒܸܢܝܵܐ ܒܟܹܐܦܹ̈ܐ ܫܲܦܝܼܪܹ̈ܐ ܘܣܘܼܩܠܵܐ ܒܚܲܠܥܲܬܹ̈ܐ. ܐ݇ܡܝܼܪܹܗ ܝܼܫܘܿܥ،","Hamzoeme ywaw nashe boet haykla dakhee peesha ywa binya bkepe shapeere o soeqla bkhal'ate. meereh eeshoo',","And as some spake of the temple, how it was adorned with goodly stones and offerings, he said,"
,,6,"”ܐܲܢܹܐ ܕܒܸܚܙܵܝܲܝ ܝܬܘܿܢ، ܒܸܬ ܐܵܬܝܼ ܝܵܘܡܵܢܹ̈ܐ ܕܠܹܐ ܦܵܐܹܫ ܫܒ݂ܝܼܩܵܐ ܟܹܐܦܵܐ ܥܲܠ ܟܹܐܦܵܐ ܕܠܵܐ ܦܵܐܹܫ ܣܬܝܼܪܵܐ.“","”Ane dbikhzayay ytoon, bit atee yawmane dle paesh shweeqa kepa 'al kepa dla paesh steera.“","As for these things which ye behold, the days will come, in which there shall not be left here one stone upon another, that shall not be thrown down."
,,7,"ܘܒܘܼܩܸܪܗܘܿܢ ܡܸܢܹܗ، ”ܡܲܠܦܵܢܵܐ، ܐܝܼܡܲܢ ܒܸܬ ܗܵܘܝܼ ܐܲܢܹܐ؟ ܘܡܘܿܕܝܼ ܝܠܹܗ ܢܝܼܫܲܢܩܵܐ ܐܝܼܡܲܢ ܕܐܲܢܹܐ ܩܲܪܒܸܢܝܼ ܠܸܗܘܵܝܵܐ؟“","O boeqirhoon mineh, ”malpana, eeman bit hawee ane? O moodee-yleh neeshanqa eeman dane qarbinee lihwaya?“","And they asked him, saying, Master, when therefore shall these things be? and what shall be the sign when these things are about to come to pass?"
,,8,"ܘܗ̇ܘ ܓ̰ܘܼܘܸܒ ܠܹܗ ܐܸܠܲܝܗܝ، ”ܗܘܹܝܡܘܼܢ ܗܸܫܝܵܪ ܠܵܐ ܗܵܘܹܐ ܕܚܵܠܛܝܼܬܘܿܢ، ܣܵܒܵܒ ܪܵܒܵܐ ܒܸܬ ܐܵܬܝܼ ܒܫܸܡܝܼ ܘܒܸܬ ܐܵܡܪܝܼ، ’ܐܵܢܵܐ ܝܘܸܢ ܡܫܝܼܚܵܐ، ܘܥܕܵܢܵܐ ܩܘܼܪܒܸܢܵܗ̇.‘ ܐܝܼܢܵܐ ܠܵܐ ܐܵܙܠ݇ܝܼܬܘܿܢ ܒܵܬ݇ܪܲܝܗܝ.","O haw joewib-leh ilayhy, ”hweymoen hishyar la hawe dkhalṭeetoon, sabab raba bit atee bshimee o bit amree, ’ana ywin msheekha, o 'dana qoerbinaha.‘ eena la azeetoon barayhy.","And he said, Take heed that ye be not led astray: for many shall come in my name, saying, I am he; and, The time is at hand: go ye not after them."
,,9,"”ܘܐܝܼܡܲܢ ܕܫܵܡܥܝܼܬܘܿܢ ܦܠܵܫܹ̈ܐ ܘܫܓ݂ܘܼܫܝܹ̈ܐ، ܠܵܐ ܙܵܕܥܝܼܬܘܿܢ، ܣܵܒܵܒ ܐܲܢܹܐ ܒܸܬ ܗܵܘܝܼ ܩܵܕ݇ܡܵܝܬܵܐ، ܐܝܼܢܵܐ ܗܹܫ ܠܹܐ ܝܠܹܗ ܫܘܼܠܵܡܵܐ.“","”O eeman dsham'eetoon plashe o shghoeshye, la zad'eetoon, sabab ane bit hawee qamayta, eena hesh le-yleh shoelama.“","And when ye shall hear of wars and tumults, be not terrified: for these things must needs come to pass first; but the end is not immediately."
,,10,"ܗ̇ܝܓܵܗ ܐ݇ܡܝܼܪܹܗ ܐܸܠܲܝܗܝ، ”ܒܸܬ ܩܵܝܡܵܐ ܐܘܼܡܬܵܐ ܥܲܠ ܐܘܼܡܬܵܐ، ܘܡܲܠܟܘܼܬܵܐ ܥܲܠ ܡܲܠܟܘܼܬܵܐ،","Haygah meereh ilayhy, ”bit qayma oemta 'al oemta, o malkoeta 'al malkoeta,","Then said he unto them, Nation shall rise against nation, and kingdom against kingdom:"
,,11,"”ܘܒܸܬ ܗܵܘܝܼ ܪ̈ܵܘܕܵܢܹܐ ܓܘܼܪܹ̈ܐ، ܟܸܦܢܹ̈ܐ ܘܡܵܘܬܵܢܹ̈ܐ ܒܕܘܼܟܵܢܹ̈ܐ ܦܪ̈ܝܼܫܹܐ؛ ܒܸܬ ܗܵܘܝܼ ܡܸܢܕܝܼܵܢܹ̈ܐ ܡܲܙܕܸܥܵܢܹ̈ܐ ܘܢܝܼܫܲܢܩܹ̈ܐ ܓܘܼܪܹ̈ܐ ܡ̣ܢ ܫܡܲܝܵܐ.","”O bit hawee rawdane goere, kipne o mawtane bdoekane preeshe; bit hawee mindeeane mazdi'ane o neeshanqe goere min shmaya.","and there shall be great earthquakes, and in divers places famines and pestilences; and there shall be terrors and great signs from heaven."
,,12,"”ܐܝܼܢܵܐ ܡ̣ܢ ܩܵܕ݇ܡ ܐܲܢܹܐ ܟܠܲܝܗܝ ܗܵܘܝܼ، ܒܸܬ ܕܵܒ݂ܩܝܼ ܠܵܘܟ݂ܘܿܢ، ܘܒܸܬ ܟܲܡܪܝܼ ܠܵܘܟ݂ܘܿܢ، ܘܒܸܬ ܣܲܦܝܼ ܠܵܘܟ݂ܘܿܢ ܠܟܢܘܼܫܝܵܬܹ̈ܐ ܘܠܒܹܝܬ ܐܲܣܝܼܪܹ̈ܐ، ܘܒܸܬ ܡܲܝܬܝܼ ܠܵܘܟ݂ܘܿܢ ܩܵܕ݇ܡ ܡܲܠܟܹ̈ܐ ܘܫܲܠܝܼܛܹ̈ܐ ܒܘܼܬ ܫܸܡܝܼ.","”Eena min qam ane klayhy hawee, bit dawqee lawkhoon, o bit kamree lawkhoon, o bit sapee lawkhoon lknoeshyate o lbeyt aseere, o bit maytee lawkhoon qam malke o shaleeṭe boet shimee.","But before all these things, they shall lay their hands on you, and shall persecute you, delivering you up to the synagogues and prisons, bringing you before kings and governors for my name’s sake."
,,13,”ܐܝܼܢܵܐ ܟܠܵܗ̇ ܐܵܗܵܐ ܒܸܬ ܗܵܘܝܵܐ ܕܝܵܗ݇ܒ݂ܝܼܬܘܿܢ ܣܵܗܕܘܼܬܵܐ.,”Eena klaha aha bit hawya dyaweetoon sahdoeta.,It shall turn unto you for a testimony.
,,14,"”ܩܛܸܥܡܘܼܢ ܒܠܸܒܵܘܟ݂ܘܿܢ ܕܠܵܐ ܐܵܟ݂ܠܝܼܬܘܿܢ ܚܲܡ ܓܵܘ ܓܵܢܵܘܟ݂ܘܿܢ ܒܘܼܬ ܡܘܿܕܝܼ ܒܸܬ ܓ̰ܲܘܸܒܝܼܬܘܿܢ،","”Qṭi'moen blibawkhoon dla akhleetoon kham gaw ganawkhoon boet moodee bit jawibeetoon,","Settle it therefore in your hearts, not to meditate beforehand how to answer:"
,,15,"”ܣܵܒܵܒ ܐܵܢܵܐ ܒܸܬ ܝܵܗ݇ܒܹܢܵܘܟ݂ܘܿܢ ܗܹܡܸܙܡܵܢ ܘܚܸܟ݂ܡܬܵܐ، ܗ̇ܝ ܕܠܵܐ ܡܵܨܝܼ ܩܵܝܡܝܼ ܠܕܲܠܩܘܼܒ݂ܠܘܼܗ̇ ܘܡܲܕܸܪܝܼ ܓ̰ܘܼܘܵܒܘܼܗ̇ ܟܠܲܝܗܝ ܕܸܫܡܸܢܵܘ̈ܟ݂ܘܿܢ.","”Sabab ana bit yabenawkhoon hemizman o khikhmta, hay dla maṣee qaymee ldalqoewloeha o madiree joewaboeha klayhy dishminawkhoon.","for I will give you a mouth and wisdom, which all your adversaries shall not be able to withstand or to gainsay."
